2948,virtues,psychology,50
2949,women psychologists,fiction,46
2950,women dog owners,fiction,43
2951,human beings,philosophy,281
2952,exiles in literature,literature,109
2953,women political activists,biography,144
2954,creoles,fiction,34
2955,detectives in literature,literature,26
2956,anthropologists,biography,141
2957,devotion to,history,26
2958,parties,fiction,447
2959,czechs,history,25
2960,christian pilgrims and pilgrimages,fiction,61
2961,lutheran church,history,98
2962,family counseling,psychology,14
2963,tours,biography,31
2964,androids,fiction,23
2965,dolls,fiction,122
2966,reporters and reporting,fiction,170
2967,protestantism,politics,104
2968,national liberation movements,politics,73
2969,english historical fiction,fiction,90
2970,english manuscripts,literature,99
2971,action,fiction,102
2972,nuclear physicists,fiction,27
2973,governors,biography,316
2974,identity,psychology,1349
2975,contemporary fiction,fiction,65
2976,characters and characteristics,psychology,99
2977,homes,biography,342
2978,muslim women,biography,124
2979,dualism,philosophy,21
2980,german authors,literature,257
2981,science and civilization,science,72
2982,women revolutionaries,history,65
2983,restorative justice,science,41
2984,monsters,fiction,1022
2985,cults,fiction,214
2986,illustrated,poetry,22
2987,early christian literature,literature,387
2988,rape in literature,literature,31
2989,evangelicalism,politics,144
2990,old testament,history,205
2991,jewish philosophers,biography,30
2992,shakespeare plays,literature,146
2993,crimes against humanity,history,43
2994,ducklings,fiction,37
2995,relations with men,biography,107
2996,central government policies,science,114
2997,generosity,fiction,71
2998,modern fiction,fiction,138
2999,women engineers,biography,21
3000,freedom of the press,politics,103
3001,television news anchors,biography,20
3002,architecture and society,history,81
3003,love in literature,literature,231
3004,intellectual property,politics,35
3005,princes in literature,literature,30
3006,strategic aspects,politics,165
3007,philosophy of mind,philosophy,253
3008,calvinism,philosophy,40
3009,vietnam war,fiction,43
3010,wilderness,young,30
3011,right of property,fiction,26
3012,track and field athletes,juvenile,43
3013,adolescent development,psychology,36
3014,australian authors,biography,44
3015,ethnic studies,science,439
3016,dissociative disorders,psychology,61
3017,mammoths,fiction,21
3018,asceticism,history,46
3019,african american families,biography,189
3020,sexuality,psychology,243
3021,weapons of mass destruction,politics,53
3022,diplomacy,politics,170
3023,american and german,literature,25
3024,military airplanes,history,49
3025,narrative discourse analysis,psychology,74
3026,relations with women,biography,240
3027,multilingualism,literature,32
3028,biographical fiction,fiction,66
3029,american loyalists,biography,35
3030,suicidal behavior,psychology,214
3031,latin language materials,poetry,64
3032,labor market,history,40
3033,palliative care,psychology,65
3034,greek and roman medicine,history,37
3035,rivers,juvenile,73
3036,latin epistolary poetry,poetry,67
3037,experiments,juvenile,379
3038,swedish fiction,fiction,23
3039,nursery rhymes,juvenile,160
3040,private security services,fiction,31
3041,hermeneutics,literature,224
3042,war criminals,biography,123
3043,water,juvenile,166
3044,service dogs,fiction,25
3045,women philosophers,biography,35
3046,achievement motivation in women,biography,17
3047,kidneys,biography,22
3048,european arts,history,25
3049,metaphysics,philosophy,294
3050,druids and druidism,fiction,60
3051,amusements,juvenile,113
3052,children and violence,psychology,48
3053,computers,fiction,295
3054,german epic poetry,poetry,28
3055,patient care,psychology,38
3056,chinese arts,literature,19
3057,school,fiction,89
3058,revenge,fiction,1088
3059,ponies,fiction,163
3060,aids and devices,juvenile,71
3061,geography,philosophy,401
3062,blues musicians,biography,39
3063,women college teachers,biography,85
3064,hell,fiction,64
3065,imprints,literature,169
3066,separation anxiety,fiction,40
3067,tree houses,fiction,78
3068,fur trade,history,82
3069,clinical psychologists,psychology,48
3070,widows,fiction,517
3071,public spaces,literature,64
3072,american arts,literature,44
3073,sea stories,fiction,272
3074,feminism and art,psychology,31
3075,presidential candidates,biography,359
3076,movie novels,fiction,57
3077,counterinsurgency,politics,83
3078,christian socialism,politics,23
3079,law enforcement,psychology,146
3080,amorality,fiction,84
3081,sexually transmitted diseases,history,41
3082,fundamentalism,history,100
3083,war in literature,literature,258
3084,imagination in literature,literature,36
3085,twins,fiction,1024
3086,life on other planets,fiction,320
3087,philosophy of nature,philosophy,199
3088,young,fiction,24
3089,friendship in children,fiction,112
3090,irish fiction,fiction,38
3091,kings and rulers in literature,literature,240
3092,exorcism,fiction,35
3093,puritans,history,257
3094,preventive health services,psychology,19
3095,acting,history,124
3096,phonetic method,juvenile,105
3097,ornithologists,biography,29
3098,collected works,philosophy,211
3099,armenian americans,biography,17
3100,tea,history,65
3101,disability studies,philosophy,22
3102,blues,history,28
3103,urban sociology,science,113
3104,computer programs,science,34
3105,scientific literature,literature,46
3106,emigration and immigration law,science,40
3107,christian fiction,fiction,260
3108,witches,fiction,789
3109,landscapes,philosophy,120
3110,polish people,history,83
3111,decolonization,history,127
3112,brainwashing,psychology,63
3113,jewish legends,history,57
3114,child care,psychology,99
3115,slave narratives,biography,28
3116,mormon women,biography,38
3117,jewish philosophy,philosophy,309
3118,bis,young,17
3119,immortality,fiction,146
3120,industrial safety,biography,27
3121,musical instruments,juvenile,96
3122,attitudes toward israel,politics,21
3123,classroom environment,psychology,24
3124,latin christian poetry,poetry,22
3125,childbirth,psychology,141
3126,local color in literature,literature,35
3127,christendom,history,230
3128,physical education and training,psychology,94
3129,military sociology,politics,56
3130,child behavior,psychology,161
3131,respect,psychology,39
3132,neuroses,psychology,44
3133,modern hebrew literature,literature,47
3134,vaccines,science,14
3135,women alcoholics,biography,20
3136,physiological effect,psychology,106
3137,afrocentrism,philosophy,28
3138,german prisoners and prisons,biography,285
3139,heroines in literature,literature,72
3140,nuns,fiction,199
3141,attention,psychology,67
3142,demonstrations,history,61
3143,nigerians,fiction,24
3144,golf,fiction,41
3145,beekeepers,fiction,28
3146,african national congress,biography,105
3147,sexual abuse victims,psychology,88
3148,american erotic stories,fiction,37
3149,women psychiatrists,fiction,17
3150,english war stories,fiction,47
3151,popes,biography,95
3152,information services,science,50
3153,mourning customs,psychology,34
3154,miscarriage,fiction,37
3155,overland journeys to the pacific,fiction,215
3156,dialectic,history,42
3157,gothic,romance,59
3158,specimens,fiction,1586
3159,architecture and literature,literature,17
3160,touch,psychology,51
3161,parapsychology,psychology,231
3162,american national characteristics,history,295
3163,home,fiction,134
3164,women pioneers,biography,190
3165,country life,fiction,574
3166,manipulative behavior,psychology,26
3167,home economics,literature,39
3168,physique,history,113
3169,printers,juvenile,147
3170,adult education,psychology,54
3171,race discrimination,history,193
3172,social problems,politics,396
3173,digital media,psychology,137
3174,koran,history,56
3175,etymology,history,115
3176,cyclists,biography,29
3177,religious disputations,history,19
3178,intellect,psychology,238
3179,libertarianism,politics,25
3180,american adventure stories,fiction,61
3181,religious aspects of psychotherapy,psychology,31
3182,screenwriters,biography,136
3183,women figure skaters,juvenile,18
3184,hindu mythology,fiction,34
3185,gun control,science,25
3186,pharaohs,fiction,23
3187,austrian literature,literature,59
3188,british library,literature,32
3189,african american scientists,biography,27
3190,institutional economics,philosophy,16
3191,affective education,psychology,26
3192,islamic literature,literature,37
3193,allied health personnel,fiction,23
3194,british propaganda,history,18
3195,foreign economic relations,politics,369
3196,female participation,history,133
3197,archival resources,history,66
3198,crime scenes,juvenile,41
3199,sex in art,literature,15
3200,textual criticism,literature,602
3201,christian literature,literature,145
3202,ciphers,fiction,61
3203,curiosities and wonders,juvenile,136
3204,truthfulness and falsehood,fiction,163
3205,nineteen fifties,fiction,50
3206,ships,fiction,136
3207,arab nationalism,science,20
3208,transvestites,biography,17
3209,camps,fiction,300
3210,biblical parables,biography,15
3211,hispanic american women,biography,86
3212,dead,fiction,133
3213,autistic people,biography,37
3214,doctor of philosophy degree,philosophy,33
3215,statues,fiction,48
3216,chinese influences,literature,56
3217,nineteen sixties,fiction,118
3218,conscience,science,186
3219,redemption,fiction,95
3220,realism,philosophy,84
3221,cosmology,philosophy,231
3222,space vehicles,juvenile,63
3223,arab authors,biography,32
3224,film adaptations,literature,200
3225,environmental psychology,psychology,186
3226,body language,psychology,34
3227,size and shape,juvenile,67
3228,european economic community,politics,63
3229,business communication,psychology,19
3230,grandfathers,fiction,508
3231,witchcraft,fiction,261
3232,hebrew language,literature,109
3233,scotland,history,124
3234,marriage customs and rites,politics,37
3235,european cooperation,politics,28
3236,religious thought,philosophy,78
3237,letter carriers,fiction,30
3238,business,biography,176
3239,thriller,fiction,770
3240,administration of justice,history,147
3241,blood,history,55
3242,thought and thinking,psychology,302
3243,skateboarding,fiction,58
3244,parents,fiction,412
3245,interracial adoption,biography,28
3246,penal colonies,biography,26
3247,biochemistry,science,38
3248,electronic books,history,197
3249,human fertility,science,17
3250,civics,politics,30
3251,eastern europe,politics,48
3252,meditation,psychology,125
3253,army,biography,88
3254,health services administration,science,83
3255,flies,fiction,46
3256,prohibition,history,47
3257,feminist ethics,science,29
3258,biological warfare,fiction,33
3259,pickpockets,fiction,21
3260,literary prizes,history,19
3261,silence,fiction,81
3262,aboriginal australians,history,161
3263,english science fiction,fiction,150
3264,tennis,fiction,39
3265,international law,philosophy,146
3266,negotiating,psychology,36
3267,quilting,fiction,46
3268,ballet dancers,biography,48
3269,success in business,biography,169
3270,commercial art,politics,26
